id,name,type,district_id
3162,"Xã Hòa Thạch",Xã,190
3163,"Xã Đông Yên",Xã,190
3164,"Thị trấn Liên Quan","Thị trấn",191
3165,"Xã Đại Đồng",Xã,191
3166,"Xã Cẩm Yên",Xã,191
3167,"Xã Lại Thượng",Xã,191
3168,"Xã Phú Kim",Xã,191
3169,"Xã Hương Ngải",Xã,191
3170,"Xã Canh Nậu",Xã,191
3171,"Xã Kim Quan",Xã,191
3172,"Xã Dị Nậu",Xã,191
3173,"Xã Bình Yên",Xã,191
3174,"Xã Chàng Sơn",Xã,191
3175,"Xã Thạch Hoà",Xã,191
3176,"Xã Cần Kiệm",Xã,191
3177,"Xã Hữu Bằng",Xã,191
3178,"Xã Phùng Xá",Xã,191
3179,"Xã Tân Xã",Xã,191
3180,"Xã Thạch Xá",Xã,191
3181,"Xã Bình Phú",Xã,191
3182,"Xã Hạ Bằng",Xã,191
3183,"Xã Đồng Trúc",Xã,191
3184,"Thị trấn Chúc Sơn","Thị trấn",192
3185,"Thị trấn Xuân Mai","Thị trấn",192
3186,"Xã Phụng Châu",Xã,192
3187,"Xã Tiên Phương",Xã,192
3188,"Xã Đông Sơn",Xã,192
3189,"Xã Đông Phương Yên",Xã,192
3190,"Xã Phú Nghĩa",Xã,192
3191,"Xã Trường Yên",Xã,192
3192,"Xã Ngọc Hòa",Xã,192
3193,"Xã Thủy Xuân Tiên",Xã,192
3194,"Xã Thanh Bình",Xã,192
3195,"Xã Trung Hòa",Xã,192
3196,"Xã Đại Yên",Xã,192
3197,"Xã Thụy Hương",Xã,192
3198,"Xã Tốt Động",Xã,192
3199,"Xã Lam Điền",Xã,192
3200,"Xã Tân Tiến",Xã,192
3201,"Xã Nam Phương Tiến",Xã,192
3202,"Xã Hợp Đồng",Xã,192
3203,"Xã Hoàng Văn Thụ",Xã,192
3204,"Xã Hoàng Diệu",Xã,192
3205,"Xã Hữu Văn",Xã,192
3206,"Xã Quảng Bị",Xã,192
3207,"Xã Mỹ Lương",Xã,192
3208,"Xã Thượng Vực",Xã,192
3209,"Xã Hồng Phong",Xã,192
3210,"Xã Đồng Phú",Xã,192
3211,"Xã Trần Phú",Xã,192
3212,"Xã Văn Võ",Xã,192
3213,"Xã Đồng Lạc",Xã,192
3214,"Xã Hòa Chính",Xã,192
3215,"Xã Phú Nam An",Xã,192
3216,"Thị trấn Kim Bài","Thị trấn",193
3217,"Phường Đồng Mai",Phường,184
3218,"Xã Cự Khê",Xã,193
3219,"Phường Biên Giang",Phường,184
3220,"Xã Bích Hòa",Xã,193
3221,"Xã Mỹ Hưng",Xã,193
3222,"Xã Cao Viên",Xã,193
3223,"Xã Bình Minh",Xã,193
3224,"Xã Tam Hưng",Xã,193
3225,"Xã Thanh Cao",Xã,193
3226,"Xã Thanh Thùy",Xã,193
3227,"Xã Thanh Mai",Xã,193
3228,"Xã Thanh Văn",Xã,193
3229,"Xã Đỗ Động",Xã,193
3230,"Xã Kim An",Xã,193
3231,"Xã Kim Thư",Xã,193
3232,"Xã Phương Trung",Xã,193
3233,"Xã Tân Ước",Xã,193
3234,"Xã Dân Hòa",Xã,193
3235,"Xã Liên Châu",Xã,193
3236,"Xã Cao Dương",Xã,193
3237,"Xã Xuân Dương",Xã,193
3238,"Xã Hồng Dương",Xã,193
3239,"Thị trấn Thường Tín","Thị trấn",194
3240,"Xã Ninh Sở",Xã,194
3241,"Xã Nhị Khê",Xã,194
3242,"Xã Duyên Thái",Xã,194
3243,"Xã Khánh Hà",Xã,194
3244,"Xã Hòa Bình",Xã,194
3245,"Xã Văn Bình",Xã,194
3246,"Xã Hiền Giang",Xã,194
3247,"Xã Hồng Vân",Xã,194
3248,"Xã Vân Tảo",Xã,194
3249,"Xã Liên Phương",Xã,194
3250,"Xã Văn Phú",Xã,194
3251,"Xã Tự Nhiên",Xã,194
3252,"Xã Tiền Phong",Xã,194
3253,"Xã Hà Hồi",Xã,194
3254,"Xã Thư Phú",Xã,194
3255,"Xã Nguyễn Trãi",Xã,194
3256,"Xã Quất Động",Xã,194
3257,"Xã Chương Dương",Xã,194
3258,"Xã Tân Minh",Xã,194
3259,"Xã Lê Lợi",Xã,194
3260,"Xã Thắng Lợi",Xã,194
3261,"Xã Dũng Tiến",Xã,194
3262,"Xã Thống Nhất",Xã,194
3263,"Xã Nghiêm Xuyên",Xã,194
3264,"Xã Tô Hiệu",Xã,194
3265,"Xã Văn Tự",Xã,194
3266,"Xã Vạn Điểm",Xã,194
3267,"Xã Minh Cường",Xã,194
3268,"Thị trấn Phú Minh","Thị trấn",195
3269,"Thị trấn Phú Xuyên","Thị trấn",195
3270,"Xã Hồng Minh",Xã,195
3271,"Xã Phượng Dực",Xã,195
3272,"Xã Nam Tiến",Xã,195
3273,"Xã Tri Trung",Xã,195
3274,"Xã Đại Thắng",Xã,195
3275,"Xã Phú Túc",Xã,195
3276,"Xã Văn Hoàng",Xã,195
3277,"Xã Hồng Thái",Xã,195
3278,"Xã Hoàng Long",Xã,195
3279,"Xã Quang Trung",Xã,195
3280,"Xã Nam Phong",Xã,195
3281,"Xã Nam Triều",Xã,195
3282,"Xã Tân Dân",Xã,195
3283,"Xã Sơn Hà",Xã,195
3284,"Xã Chuyên Mỹ",Xã,195
3285,"Xã Khai Thái",Xã,195
3286,"Xã Phúc Tiến",Xã,195
3287,"Xã Vân Từ",Xã,195
3288,"Xã Tri Thủy",Xã,195
3289,"Xã Đại Xuyên",Xã,195
3290,"Xã Phú Yên",Xã,195
3291,"Xã Bạch Hạ",Xã,195
3292,"Xã Quang Lãng",Xã,195
3293,"Xã Châu Can",Xã,195
3294,"Xã Minh Tân",Xã,195
3295,"Thị trấn Vân Đình","Thị trấn",196
3296,"Xã Viên An",Xã,196
3297,"Xã Viên Nội",Xã,196
3298,"Xã Hoa Sơn",Xã,196
3299,"Xã Quảng Phú Cầu",Xã,196
3300,"Xã Trường Thịnh",Xã,196
3301,"Xã Cao Thành",Xã,196
3302,"Xã Liên Bạt",Xã,196
3303,"Xã Sơn Công",Xã,196
3304,"Xã Đồng Tiến",Xã,196
3305,"Xã Phương Tú",Xã,196
3306,"Xã Trung Tú",Xã,196
3307,"Xã Đồng Tân",Xã,196
3308,"Xã Tảo Dương Văn",Xã,196
3309,"Xã Vạn Thái",Xã,196
3310,"Xã Minh Đức",Xã,196
3311,"Xã Hòa Lâm",Xã,196
3312,"Xã Hòa Xá",Xã,196
3313,"Xã Trầm Lộng",Xã,196
3314,"Xã Kim Đường",Xã,196
3315,"Xã Hòa Nam",Xã,196
3316,"Xã Hòa Phú",Xã,196
3317,"Xã Đội Bình",Xã,196
3318,"Xã Đại Hùng",Xã,196
3319,"Xã Đông Lỗ",Xã,196
3320,"Xã Phù Lưu",Xã,196
3321,"Xã Đại Cường",Xã,196
3322,"Xã Lưu Hoàng",Xã,196
3323,"Xã Hồng Quang",Xã,196
3324,"Thị trấn Đại Nghĩa","Thị trấn",197
3325,"Xã Đồng Tâm",Xã,197
3326,"Xã Thượng Lâm",Xã,197
3327,"Xã Tuy Lai",Xã,197
3328,"Xã Phúc Lâm",Xã,197
3329,"Xã Mỹ Thành",Xã,197
3330,"Xã Bột Xuyên",Xã,197
3331,"Xã An Mỹ",Xã,197
3332,"Xã Hồng Sơn",Xã,197
3333,"Xã Lê Thanh",Xã,197
3334,"Xã Xuy Xá",Xã,197
3335,"Xã Phùng Xá",Xã,197
3336,"Xã Phù Lưu Tế",Xã,197
3337,"Xã Đại Hưng",Xã,197
3338,"Xã Vạn Kim",Xã,197
3339,"Xã Đốc Tín",Xã,197
3340,"Xã Hương Sơn",Xã,197
3341,"Xã Hùng Tiến",Xã,197
3342,"Xã An Tiến",Xã,197
3343,"Xã Hợp Tiến",Xã,197
3344,"Xã Hợp Thanh",Xã,197
3345,"Xã An Phú",Xã,197
3346,"Phường Cẩm Thượng",Phường,198
3347,"Phường Bình Hàn",Phường,198
3348,"Phường Ngọc Châu",Phường,198
3349,"Phường Nhị Châu",Phường,198
3350,"Phường Quang Trung",Phường,198
3351,"Phường Nguyễn Trãi",Phường,198
3352,"Phường Phạm Ngũ Lão",Phường,198
3353,"Phường Trần Hưng Đạo",Phường,198
3354,"Phường Trần Phú",Phường,198
3355,"Phường Thanh Bình",Phường,198
3356,"Phường Tân Bình",Phường,198
3357,"Phường Lê Thanh Nghị",Phường,198
3358,"Phường Hải Tân",Phường,198
3359,"Phường Tứ Minh",Phường,198
3360,"Phường Việt Hoà",Phường,198
3361,"Phường Phả Lại",Phường,199
3362,"Phường Sao Đỏ",Phường,199
3363,"Phường Bến Tắm",Phường,199
3364,"Xã Hoàng Hoa Thám",Xã,199
3365,"Xã Bắc An",Xã,199
3366,"Xã Hưng Đạo",Xã,199
3367,"Xã Lê Lợi",Xã,199
3368,"Phường Hoàng Tiến",Phường,199
3369,"Phường Cộng Hoà",Phường,199
3370,"Phường Hoàng Tân",Phường,199
3371,"Phường Cổ Thành",Phường,199
3372,"Phường Văn An",Phường,199
3373,"Phường Chí Minh",Phường,199
3374,"Phường Văn Đức",Phường,199
3375,"Phường Thái Học",Phường,199
3376,"Xã Nhân Huệ",Xã,199
3377,"Phường An Lạc",Phường,199
3378,"Phường Đồng Lạc",Phường,199
3379,"Phường Tân Dân",Phường,199
3380,"Thị trấn Nam Sách","Thị trấn",200
3381,"Xã Nam Hưng",Xã,200
3382,"Xã Nam Tân",Xã,200
3383,"Xã Hợp Tiến",Xã,200
3384,"Xã Hiệp Cát",Xã,200
3385,"Xã Thanh Quang",Xã,200
3386,"Xã Quốc Tuấn",Xã,200
3387,"Xã Nam Chính",Xã,200
3388,"Xã An Bình",Xã,200
3389,"Xã Nam Trung",Xã,200
3390,"Xã An Sơn",Xã,200
3391,"Xã Cộng Hòa",Xã,200
3392,"Xã Thái Tân",Xã,200
3393,"Xã An Lâm",Xã,200
3394,"Xã Phú Điền",Xã,200
3395,"Xã Nam Hồng",Xã,200
3396,"Xã Hồng Phong",Xã,200
3397,"Xã Đồng Lạc",Xã,200
3398,"Phường Ái Quốc",Phường,198
3399,"Xã An Thượng",Xã,198
3400,"Xã Minh Tân",Xã,200
3401,"Phường Nam Đồng",Phường,198
3402,"Phường An Lưu",Phường,201
3403,"Xã Bạch Đằng",Xã,201
3404,"Phường Thất Hùng",Phường,201
3405,"Xã Lê Ninh",Xã,201
3406,"Xã Hoành Sơn",Xã,201
3407,"Phường Phạm Thái",Phường,201
3408,"Phường Duy Tân",Phường,201
3409,"Phường Tân Dân",Phường,201
3410,"Phường Minh Tân",Phường,201
3411,"Xã Quang Thành",Xã,201
3412,"Xã Hiệp Hòa",Xã,201
3413,"Phường Phú Thứ",Phường,201
